CNTRYID,SEQID,booklet_id,item_id,event_name,event_type,timestamp,event_description
ZA6712_US.data,134,L11,6,stimulus,cba_event,61324,"<cbaloggingmodel:CBAItemLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" name=""de.softcon.cba.runtime.st308balticstock-1278523942"" entryPoint=""C308A120""/> "
ZA6712_US.data,134,L11,6,stimulus,cba_event,74119,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I3"" isSelected=""true""/> "
ZA6712_US.data,134,L11,6,stimulus,cba_event,80757,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I4"" isSelected=""true""/> "
ZA6712_US.data,134,L11,6,taoPIAAC,NEXT_INQUIRY,94814,REQUEST
ZA6712_US.data,134,L11,6,taoPIAAC,NEXT_BUTTON,94816,id=nextInquiry_button
ZA6712_US.data,134,L11,6,taoPIAAC,BUTTON,94817,id=nextInquiry_button
ZA6712_US.data,134,L11,6,taoPIAAC,DOACTION,94817,action=tao_item.nextInquiry
ZA6712_US.data,134,L11,6,stimulus,itemScoreResult,94887,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,134,L11,6,stimulus,ItemScore,94887,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,134,L11,6,stimulus,SnapshotRef,94887,http://localhost:8080/cba-runtime/item?custom_service_handler=downloadService&file=/usr/local/jboss-web-2.1.2.GA/temp/snapshot1376885332609167440.xml
ZA6712_US.data,134,L11,6,stimulus,gotoFrame,94887,C308A121
ZA6712_US.data,137,L11,6,stimulus,cba_event,99188,"<cbaloggingmodel:CBAItemLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" name=""de.softcon.cba.runtime.st308balticstock-1278523942"" entryPoint=""C308A120""/> "
ZA6712_US.data,137,L11,6,stimulus,cba_event,112358,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I3"" isSelected=""true""/> "
ZA6712_US.data,137,L11,6,stimulus,cba_event,113312,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I4"" isSelected=""true""/> "
ZA6712_US.data,137,L11,6,taoPIAAC,NEXT_INQUIRY,118330,REQUEST
ZA6712_US.data,137,L11,6,taoPIAAC,NEXT_BUTTON,118330,id=nextInquiry_button
ZA6712_US.data,137,L11,6,taoPIAAC,BUTTON,118331,id=nextInquiry_button
ZA6712_US.data,137,L11,6,taoPIAAC,DOACTION,118333,action=tao_item.nextInquiry
ZA6712_US.data,137,L11,6,stimulus,itemScoreResult,118402,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,137,L11,6,stimulus,ItemScore,118403,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,137,L11,6,stimulus,SnapshotRef,118403,http://localhost:8080/cba-runtime/item?custom_service_handler=downloadService&file=/usr/local/jboss-web-2.1.2.GA/temp/snapshot6580504246814420442.xml
ZA6712_US.data,137,L11,6,stimulus,gotoFrame,118403,C308A121
ZA6712_US.data,139,L11,6,stimulus,cba_event,43248,"<cbaloggingmodel:CBAItemLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" name=""de.softcon.cba.runtime.st308balticstock-1278523942"" entryPoint=""C308A120""/> "
ZA6712_US.data,139,L11,6,stimulus,cba_event,71507,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I3"" isSelected=""true""/> "
ZA6712_US.data,139,L11,6,stimulus,cba_event,72259,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I4"" isSelected=""true""/> "
ZA6712_US.data,139,L11,6,taoPIAAC,NEXT_INQUIRY,73671,REQUEST
ZA6712_US.data,139,L11,6,taoPIAAC,NEXT_BUTTON,73671,id=nextInquiry_button
ZA6712_US.data,139,L11,6,taoPIAAC,BUTTON,73672,id=nextInquiry_button
ZA6712_US.data,139,L11,6,taoPIAAC,DOACTION,73672,action=tao_item.nextInquiry
ZA6712_US.data,139,L11,6,stimulus,itemScoreResult,73741,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,139,L11,6,stimulus,ItemScore,73741,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,139,L11,6,stimulus,SnapshotRef,73743,http://localhost:8080/cba-runtime/item?custom_service_handler=downloadService&file=/usr/local/jboss-web-2.1.2.GA/temp/snapshot68688782459301902.xml
ZA6712_US.data,139,L11,6,stimulus,gotoFrame,73743,C308A121
ZA6712_US.data,143,L11,6,stimulus,cba_event,81384,"<cbaloggingmodel:CBAItemLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" name=""de.softcon.cba.runtime.st308balticstock-1278523942"" entryPoint=""C308A120""/> "
ZA6712_US.data,143,L11,6,stimulus,cba_event,109803,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I3"" isSelected=""true""/> "
ZA6712_US.data,143,L11,6,stimulus,cba_event,111581,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I4"" isSelected=""true""/> "
ZA6712_US.data,143,L11,6,taoPIAAC,NEXT_INQUIRY,117238,REQUEST
ZA6712_US.data,143,L11,6,taoPIAAC,NEXT_BUTTON,117239,id=nextInquiry_button
ZA6712_US.data,143,L11,6,taoPIAAC,BUTTON,117241,id=nextInquiry_button
ZA6712_US.data,143,L11,6,taoPIAAC,DOACTION,117241,action=tao_item.nextInquiry
ZA6712_US.data,143,L11,6,stimulus,itemScoreResult,117314,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,143,L11,6,stimulus,ItemScore,117314,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,143,L11,6,stimulus,SnapshotRef,117315,http://localhost:8080/cba-runtime/item?custom_service_handler=downloadService&file=/usr/local/jboss-web-2.1.2.GA/temp/snapshot4943196440042837198.xml
ZA6712_US.data,143,L11,6,stimulus,gotoFrame,117315,C308A121
ZA6712_US.data,22,L11,6,stimulus,cba_event,314714,"<cbaloggingmodel:CBAItemLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" name=""de.softcon.cba.runtime.st308balticstock-1278523942"" entryPoint=""C308A120""/> "
ZA6712_US.data,22,L11,6,stimulus,cba_event,354015,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I3"" isSelected=""true""/> "
ZA6712_US.data,22,L11,6,stimulus,cba_event,355430,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I4"" isSelected=""true""/> "
ZA6712_US.data,22,L11,6,taoPIAAC,NEXT_INQUIRY,361110,REQUEST
ZA6712_US.data,22,L11,6,taoPIAAC,NEXT_BUTTON,361110,id=nextInquiry_button
ZA6712_US.data,22,L11,6,taoPIAAC,BUTTON,361111,id=nextInquiry_button
ZA6712_US.data,22,L11,6,taoPIAAC,DOACTION,361111,action=tao_item.nextInquiry
ZA6712_US.data,22,L11,6,stimulus,itemScoreResult,361187,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,22,L11,6,stimulus,ItemScore,361188,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,22,L11,6,stimulus,SnapshotRef,361189,http://localhost:8080/cba-runtime/item?custom_service_handler=downloadService&file=/usr/local/jboss-web-2.1.2.GA/temp/snapshot8400121317360316736.xml
ZA6712_US.data,22,L11,6,stimulus,gotoFrame,361190,C308A121
ZA6712_US.data,26,L11,6,stimulus,cba_event,206314,"<cbaloggingmodel:CBAItemLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" name=""de.softcon.cba.runtime.st308balticstock-1278523942"" entryPoint=""C308A120""/> "
ZA6712_US.data,26,L11,6,stimulus,cba_event,257788,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I4"" isSelected=""true""/> "
ZA6712_US.data,26,L11,6,stimulus,cba_event,259597,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I3"" isSelected=""true""/> "
ZA6712_US.data,26,L11,6,taoPIAAC,NEXT_INQUIRY,269507,REQUEST
ZA6712_US.data,26,L11,6,taoPIAAC,NEXT_BUTTON,269507,id=nextInquiry_button
ZA6712_US.data,26,L11,6,taoPIAAC,BUTTON,269509,id=nextInquiry_button
ZA6712_US.data,26,L11,6,taoPIAAC,DOACTION,269509,action=tao_item.nextInquiry
ZA6712_US.data,26,L11,6,stimulus,itemScoreResult,269580,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I4, I3]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,26,L11,6,stimulus,ItemScore,269580,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I4, I3]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,26,L11,6,stimulus,SnapshotRef,269581,http://localhost:8080/cba-runtime/item?custom_service_handler=downloadService&file=/usr/local/jboss-web-2.1.2.GA/temp/snapshot4922764097596550827.xml
ZA6712_US.data,26,L11,6,stimulus,gotoFrame,269581,C308A121